match_id,date,competition,club,opponent,player_id,player,role,position,minutes,started,result,goals,assists,xg,xa,shots,passes,completed_passes,progressive_passes,final_third_entries,pressures,recoveries,interceptions,tackles,carries,progressive_carries,risk_passes,reward_passes
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,27133,Odilon Kossonou,DEF,Right Center Back,93.1,1,W,0,0.0,0,0,0,81.0,73.0,10.0,8.0,9.0,6.0,3.0,2.0,69.0,4.0,8.0,10.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,28239,Adam Hložek,FWD,Center Forward,13.32,0,W,0,0.0,0,0.0251,0,2.0,1.0,0.0,0.0,4.0,1.0,0,0,3.0,0.0,0.0,1.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,28268,Exequiel Alejandro Palacios,MID,Right Defensive Midfield,93.1,1,W,0,0.0,0,0.4833,0,116.0,112.0,7.0,5.0,16.0,7.0,3.0,1.0,100.0,2.0,2.0,8.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,30606,Edmond Fayçal Tapsoba,DEF,Left Center Back,70.57,1,W,0,0.0,0,0,0,74.0,72.0,11.0,5.0,6.0,4.0,1.0,1.0,64.0,0.0,4.0,11.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,32289,Victor Okoh Boniface,FWD,Center Forward,79.78,1,W,1.0,0.0,1.352,0.4496,6.0,17.0,12.0,0.0,1.0,8.0,4.0,0,0,29.0,4.0,1.0,2.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,32712,Jeremie Frimpong,DEF,Right Wing Back,79.82,1,W,1.0,0.0,0.7943,0.0611,3.0,26.0,21.0,2.0,1.0,18.0,4.0,0,0,27.0,5.0,3.0,3.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,33401,Amine Adli,MID,Left Attacking Midfield,22.27,0,W,0.0,0.0,0.0251,0,1.0,9.0,6.0,2.0,0.0,10.0,0,0,0,11.0,2.0,0.0,2.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,38004,Piero Martín Hincapié Reyna,DEF,Left Center Back,22.53,0,W,0,0.0,0,0,0,25.0,25.0,3.0,1.0,1.0,2.0,0,0,23.0,0.0,0.0,3.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,40724,Florian Wirtz,MID,Left Attacking Midfield,70.83,1,W,0.0,1.0,0.205,0.3007,5.0,50.0,42.0,3.0,1.0,25.0,7.0,0,2.0,54.0,4.0,3.0,5.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,41411,Nathan Tella,DEF,Right Wing Back,13.28,0,W,0.0,0.0,0.0268,0.023,1.0,4.0,4.0,1.0,1.0,2.0,0,0,0,7.0,1.0,1.0,1.0
3895107,2023-10-08,Bundesliga,Bayer Leverkusen,FC Köln,261630,Gustavo Adolfo Puerta Molano,MID,Right Attacking Midfield,5.52,0,W,0,0.0,0,0,0,2.0,1.0,0.0,0.0,2.0,0,0,0,1.0,0.0,0.0,0.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,3500,Granit Xhaka,MID,Left Defensive Midfield,94.22,1,W,0,0.0,0,0.0421,0,95.0,89.0,13.0,10.0,8.0,8.0,0,1.0,83.0,0.0,4.0,13.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,8221,Jonathan Tah,DEF,Center Back,94.22,1,W,0.0,0.0,0.0301,0,1.0,56.0,53.0,3.0,1.0,8.0,3.0,0,1.0,44.0,0.0,1.0,3.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,8403,Nadiem Amiri,MID,Right Attacking Midfield,6.88,0,W,0,0.0,0,0,0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,0,3.0,0.0,0.0,0.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,8667,Lukáš Hrádecký,GK,Goalkeeper,94.22,1,W,0,0.0,0,0,0,41.0,32.0,4.0,1.0,0,6.0,0,0,29.0,0.0,0.0,4.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,8804,Jonas Hofmann,MID,Right Attacking Midfield,87.33,1,W,0,0.0,0,0.1317,0,68.0,58.0,7.0,3.0,18.0,3.0,0,0,58.0,1.0,4.0,7.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,10336,Alejandro Grimaldo García,DEF,Left Wing Back,94.22,1,W,1.0,0.0,0.1225,0.0824,1.0,62.0,55.0,2.0,1.0,10.0,4.0,3.0,1.0,48.0,1.0,1.0,4.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,27133,Odilon Kossonou,DEF,Right Center Back,6.37,0,W,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,28268,Exequiel Alejandro Palacios,MID,Right Defensive Midfield,94.22,1,W,0,0.0,0,0.4451,0,78.0,70.0,11.0,6.0,17.0,6.0,0,1.0,68.0,0.0,4.0,11.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,30606,Edmond Fayçal Tapsoba,DEF,Left Center Back,94.22,1,W,0.0,0.0,0.0339,0,1.0,73.0,66.0,8.0,4.0,5.0,7.0,3.0,0,62.0,2.0,2.0,8.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,32289,Victor Okoh Boniface,FWD,Center Forward,94.22,1,W,0.0,1.0,0.6993,0.4023,4.0,28.0,16.0,3.0,1.0,4.0,1.0,1.0,0,39.0,8.0,3.0,4.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,32712,Jeremie Frimpong,DEF,Right Wing Back,87.58,1,W,1.0,1.0,0.932,0.4523,3.0,32.0,24.0,2.0,1.0,18.0,3.0,2.0,2.0,37.0,5.0,2.0,3.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,33401,Amine Adli,MID,Left Attacking Midfield,59.5,1,W,0.0,0.0,0.0421,0.3224,1.0,29.0,24.0,3.0,2.0,18.0,2.0,2.0,1.0,29.0,2.0,2.0,5.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,40724,Florian Wirtz,MID,Left Attacking Midfield,34.72,0,W,0.0,0.0,0.1028,0,2.0,30.0,25.0,4.0,5.0,13.0,1.0,0,0,36.0,2.0,5.0,4.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,41411,Nathan Tella,DEF,Right Wing Back,6.63,0,W,0,0.0,0,0,0,4.0,4.0,0.0,0.0,1.0,2.0,0,0,4.0,0.0,0.0,0.0
3895113,2023-10-21,Bundesliga,Bayer Leverkusen,Wolfsburg,49337,Josip Stanišić,DEF,Right Center Back,87.85,1,W,0,0.0,0,0.0505,0,55.0,49.0,6.0,4.0,15.0,8.0,0,1.0,49.0,4.0,0.0,7.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,3500,Granit Xhaka,MID,Left Defensive Midfield,95.83,1,W,0.0,0.0,0.0479,0,2.0,98.0,91.0,14.0,12.0,9.0,5.0,0,1.0,88.0,2.0,6.0,14.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,7044,Patrik Schick,FWD,Center Forward,5.67,0,W,0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,8221,Jonathan Tah,DEF,Center Back,95.83,1,W,0.0,0.0,0.0235,0.0235,1.0,100.0,95.0,12.0,10.0,5.0,3.0,0,1.0,88.0,2.0,6.0,12.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,8667,Lukáš Hrádecký,GK,Goalkeeper,95.83,1,W,0,0.0,0,0,0,22.0,18.0,2.0,0.0,0,4.0,0,0,13.0,0.0,0.0,2.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,8804,Jonas Hofmann,MID,Right Attacking Midfield,84.92,1,W,0.0,0.0,0.1958,0.365,2.0,63.0,48.0,4.0,3.0,14.0,5.0,0,0,56.0,0.0,5.0,7.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,10336,Alejandro Grimaldo García,DEF,Left Wing Back,90.17,1,W,0.0,0.0,0.0079,0,1.0,55.0,47.0,3.0,1.0,7.0,7.0,0,3.0,49.0,0.0,1.0,3.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,27133,Odilon Kossonou,DEF,Right Center Back,95.83,1,W,0,0.0,0,0,0,75.0,70.0,17.0,13.0,4.0,7.0,0,0,69.0,5.0,8.0,17.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,28239,Adam Hložek,MID,Left Attacking Midfield,5.67,0,W,0,0.0,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,28268,Exequiel Alejandro Palacios,MID,Right Defensive Midfield,95.83,1,W,0.0,0.0,0.0942,0.0522,2.0,110.0,103.0,14.0,12.0,17.0,6.0,1.0,4.0,102.0,3.0,5.0,14.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,30606,Edmond Fayçal Tapsoba,DEF,Left Center Back,95.83,1,W,0.0,0.0,0.1892,0,1.0,110.0,103.0,15.0,11.0,4.0,8.0,0,1.0,106.0,4.0,6.0,15.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,32289,Victor Okoh Boniface,FWD,Center Forward,90.17,1,W,0.0,0.0,0.3251,0.1705,4.0,26.0,21.0,3.0,1.0,10.0,8.0,0,1.0,29.0,4.0,4.0,6.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,32712,Jeremie Frimpong,DEF,Right Wing Back,84.9,1,W,0.0,1.0,0.3221,0.0754,2.0,34.0,27.0,3.0,0.0,7.0,5.0,1.0,0,43.0,8.0,1.0,3.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,33401,Amine Adli,MID,Right Attacking Midfield,10.92,0,W,0,0.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,38004,Piero Martín Hincapié Reyna,DEF,Left Wing Back,5.67,0,W,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,40724,Florian Wirtz,MID,Left Attacking Midfield,90.17,1,W,1.0,0.0,0.2196,0.4228,3.0,53.0,48.0,3.0,2.0,13.0,6.0,1.0,1.0,52.0,10.0,1.0,4.0
3895121,2023-10-29,Bundesliga,Bayer Leverkusen,Freiburg,41411,Nathan Tella,DEF,Right Wing Back,10.93,0,W,0,0.0,0,0,0,2.0,1.0,0.0,0.0,1.0,0,0,0,1.0,0.0,0.0,0.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,3500,Granit Xhaka,MID,Left Defensive Midfield,95.48,1,W,0,0.0,0,0.1301,0,76.0,69.0,9.0,5.0,12.0,3.0,0,1.0,51.0,4.0,6.0,10.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,8221,Jonathan Tah,DEF,Center Back,95.48,1,W,0,0.0,0,0,0,60.0,56.0,8.0,0.0,10.0,3.0,0,1.0,45.0,2.0,1.0,8.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,8667,Lukáš Hrádecký,GK,Goalkeeper,95.48,1,W,0,0.0,0,0,0,25.0,18.0,2.0,0.0,0,6.0,0,0,9.0,0.0,0.0,2.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,8804,Jonas Hofmann,MID,Right Attacking Midfield,79.43,1,W,0.0,1.0,0.1216,0.0622,2.0,48.0,39.0,5.0,3.0,22.0,2.0,0,0,30.0,3.0,5.0,6.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,9195,Robert Andrich,MID,Right Attacking Midfield,16.05,0,W,0,0.0,0,0,0,5.0,5.0,0.0,0.0,2.0,0,0,0,3.0,0.0,0.0,0.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,10336,Alejandro Grimaldo García,DEF,Left Wing Back,95.48,1,W,2.0,0.0,0.1522,0.0801,3.0,59.0,51.0,1.0,1.0,18.0,6.0,0,1.0,47.0,4.0,0.0,2.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,27133,Odilon Kossonou,DEF,Right Center Back,45.0,1,W,0,0.0,0,0,0,29.0,26.0,8.0,8.0,5.0,1.0,3.0,0,24.0,3.0,8.0,8.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,28239,Adam Hložek,FWD,Right Center Forward,5.18,0,W,0,0.0,0,0,0,2.0,1.0,0.0,0.0,3.0,0,0,1.0,3.0,1.0,0.0,0.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,28268,Exequiel Alejandro Palacios,MID,Right Defensive Midfield,95.48,1,W,0,0.0,0,0,0,83.0,77.0,14.0,9.0,25.0,6.0,2.0,2.0,59.0,2.0,6.0,14.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,30606,Edmond Fayçal Tapsoba,DEF,Left Center Back,95.48,1,W,0,0.0,0,0,0,63.0,57.0,10.0,9.0,13.0,4.0,1.0,1.0,47.0,1.0,4.0,10.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,32289,Victor Okoh Boniface,FWD,Center Forward,87.58,1,W,0.0,2.0,0.3753,0.5009,2.0,23.0,17.0,4.0,3.0,10.0,4.0,0,0,23.0,3.0,2.0,6.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,32712,Jeremie Frimpong,DEF,Right Wing Back,95.48,1,W,0.0,0.0,0.1918,0.0415,2.0,37.0,28.0,2.0,1.0,15.0,4.0,0,1.0,39.0,11.0,3.0,3.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,33401,Amine Adli,FWD,Left Center Forward,7.9,0,W,0,0.0,0,0,0,4.0,3.0,0.0,0.0,3.0,0,0,0,4.0,1.0,0.0,0.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,40724,Florian Wirtz,MID,Left Attacking Midfield,90.3,1,W,1.0,0.0,0.4336,0.2968,1.0,52.0,45.0,5.0,3.0,36.0,4.0,0,0,49.0,2.0,1.0,6.0
3895134,2023-11-04,Bundesliga,Bayer Leverkusen,Hoffenheim,49337,Josip Stanišić,DEF,Right Center Back,50.48,0,W,0,0.0,0,0.0844,0,22.0,19.0,2.0,3.0,7.0,1.0,2.0,0,18.0,4.0,0.0,3.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,3500,Granit Xhaka,MID,Right Defensive Midfield,91.98,1,W,0.0,0.0,0.0257,0,1.0,150.0,142.0,18.0,13.0,14.0,9.0,0,3.0,132.0,1.0,12.0,18.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,8221,Jonathan Tah,DEF,Center Back,91.98,1,W,1.0,0.0,0.0892,0,2.0,87.0,79.0,10.0,6.0,9.0,4.0,0,3.0,82.0,0.0,6.0,10.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,8667,Lukáš Hrádecký,GK,Goalkeeper,91.98,1,W,0,0.0,0,0,0,25.0,25.0,0.0,0.0,0,3.0,0,0,17.0,0.0,0.0,0.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,8804,Jonas Hofmann,MID,Right Attacking Midfield,79.72,1,W,0.0,1.0,0.0294,0.2048,1.0,64.0,52.0,2.0,1.0,18.0,2.0,1.0,0,40.0,1.0,2.0,5.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,9195,Robert Andrich,MID,Left Defensive Midfield,6.05,0,W,0,0.0,0,0,0,13.0,13.0,1.0,1.0,0,0,0,0,10.0,0.0,0.0,1.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,10336,Alejandro Grimaldo García,DEF,Left Wing Back,91.98,1,W,1.0,1.0,0.0365,0.0775,2.0,72.0,63.0,7.0,6.0,6.0,2.0,1.0,0,61.0,2.0,4.0,9.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,27133,Odilon Kossonou,DEF,Right Center Back,91.98,1,W,1.0,0.0,0.1223,0.3615,1.0,80.0,75.0,13.0,8.0,11.0,8.0,0,1.0,65.0,1.0,3.0,13.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,28239,Adam Hložek,FWD,Center Forward,6.0,0,W,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1.0,0.0,0,0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,28268,Exequiel Alejandro Palacios,MID,Left Defensive Midfield,85.93,1,W,0,0.0,0,0,0,118.0,111.0,14.0,10.0,14.0,3.0,1.0,2.0,110.0,1.0,7.0,14.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,32289,Victor Okoh Boniface,FWD,Center Forward,85.98,1,W,0.0,0.0,0.399,0.1826,4.0,21.0,16.0,2.0,1.0,12.0,1.0,0,1.0,31.0,2.0,0.0,2.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,32712,Jeremie Frimpong,DEF,Right Wing Back,79.62,1,W,0.0,0.0,0.5441,0.2175,2.0,51.0,45.0,1.0,1.0,18.0,3.0,0,1.0,51.0,4.0,0.0,3.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,33401,Amine Adli,MID,Right Attacking Midfield,12.27,0,W,0.0,1.0,0.0535,0.062,1.0,3.0,3.0,1.0,0.0,2.0,0,0,0,4.0,1.0,0.0,1.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,38004,Piero Martín Hincapié Reyna,DEF,Left Center Back,91.98,1,W,0,0.0,0,0,0,100.0,99.0,13.0,6.0,7.0,2.0,0,0,86.0,2.0,2.0,13.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,40724,Florian Wirtz,MID,Left Attacking Midfield,85.97,1,W,0.0,1.0,0.5215,0.2686,3.0,68.0,57.0,6.0,9.0,18.0,8.0,2.0,0,75.0,6.0,7.0,9.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,41411,Nathan Tella,DEF,Right Wing Back,12.37,0,W,1.0,0.0,0.062,0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0,0,3.0,0.0,0.0,1.0
3895139,2023-11-12,Bundesliga,Bayer Leverkusen,Union Berlin,114833,Noah Mbamba,MID,Left Attacking Midfield,6.02,0,W,0,0.0,0,0,0,1.0,1.0,0.0,0.0,2.0,1.0,0,0,3.0,1.0,0.0,0.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,3500,Granit Xhaka,MID,Right Defensive Midfield,88.83,1,W,0.0,0.0,0.0741,0.0537,2.0,114.0,105.0,10.0,7.0,15.0,4.0,0,2.0,93.0,1.0,8.0,10.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,8403,Nadiem Amiri,MID,Left Attacking Midfield,4.33,0,W,0.0,0.0,0.0768,0,1.0,1.0,1.0,0.0,0.0,2.0,0,0,0,2.0,0.0,0.0,0.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,8667,Lukáš Hrádecký,GK,Goalkeeper,93.02,1,W,0,0.0,0,0,0,29.0,18.0,1.0,0.0,0,6.0,0,0,17.0,0.0,0.0,1.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,8804,Jonas Hofmann,MID,Right Attacking Midfield,88.68,1,W,0.0,0.0,0.1009,0.0552,2.0,75.0,62.0,8.0,2.0,43.0,5.0,0,3.0,64.0,2.0,5.0,9.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,9195,Robert Andrich,DEF,Center Back,93.02,1,W,0,0.0,0,0,0,68.0,66.0,1.0,1.0,9.0,1.0,0,0,52.0,1.0,1.0,1.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,10336,Alejandro Grimaldo García,DEF,Left Wing Back,93.02,1,W,1.0,0.0,0.0875,0.1346,2.0,66.0,54.0,3.0,0.0,17.0,1.0,0,1.0,48.0,4.0,4.0,4.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,27133,Odilon Kossonou,DEF,Right Center Back,93.02,1,W,0,0.0,0,0,0,76.0,65.0,9.0,5.0,17.0,5.0,2.0,3.0,63.0,0.0,3.0,9.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,28239,Adam Hložek,MID,Right Attacking Midfield,12.93,0,W,0.0,0.0,0.0316,0,1.0,10.0,7.0,1.0,0.0,0,2.0,2.0,0,7.0,3.0,0.0,1.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,28268,Exequiel Alejandro Palacios,MID,Left Defensive Midfield,93.02,1,W,0,0.0,0,0.0316,0,117.0,108.0,6.0,5.0,14.0,10.0,1.0,4.0,89.0,2.0,3.0,6.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,32289,Victor Okoh Boniface,FWD,Center Forward,70.98,1,W,0.0,0.0,0.4405,0,3.0,21.0,14.0,1.0,0.0,14.0,2.0,0,0,29.0,2.0,1.0,1.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,32712,Jeremie Frimpong,DEF,Right Wing Back,80.08,1,W,1.0,0.0,0.1964,0.1458,2.0,47.0,38.0,1.0,1.0,17.0,3.0,0,1.0,42.0,8.0,2.0,3.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,33401,Amine Adli,FWD,Center Forward,22.03,0,W,0,1.0,0,0.1284,0,6.0,6.0,2.0,1.0,11.0,1.0,0,0,7.0,3.0,2.0,2.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,38004,Piero Martín Hincapié Reyna,DEF,Left Center Back,93.02,1,W,0.0,1.0,0.0832,0.1543,1.0,79.0,76.0,2.0,1.0,12.0,3.0,3.0,2.0,61.0,4.0,1.0,3.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,40724,Florian Wirtz,MID,Left Attacking Midfield,80.08,1,W,0,0.0,0,0,0,51.0,47.0,6.0,3.0,30.0,3.0,0,1.0,49.0,6.0,3.0,6.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,41411,Nathan Tella,DEF,Right Wing Back,12.93,0,W,0,0.0,0,0,0,9.0,6.0,1.0,0.0,2.0,2.0,1.0,0,6.0,1.0,2.0,1.0
3895153,2023-11-25,Bundesliga,Bayer Leverkusen,Werder Bremen,261630,Gustavo Adolfo Puerta Molano,MID,Left Defensive Midfield,4.18,0,W,0,0.0,0,0,0,3.0,2.0,0.0,0.0,3.0,0,0,2.0,2.0,0.0,0.0,0.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,3500,Granit Xhaka,MID,Right Defensive Midfield,94.68,1,D,0.0,0.0,0.231,0.1292,5.0,116.0,105.0,30.0,19.0,7.0,10.0,1.0,0,98.0,6.0,20.0,32.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,7044,Patrik Schick,MID,Left Defensive Midfield,16.48,0,D,0.0,0.0,0.0684,0,1.0,4.0,2.0,0.0,0.0,1.0,0,0,0,5.0,0.0,0.0,0.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,8221,Jonathan Tah,DEF,Center Back,94.68,1,D,0.0,0.0,0.1198,0,1.0,47.0,42.0,11.0,6.0,6.0,6.0,0,0,33.0,3.0,3.0,11.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,8667,Lukáš Hrádecký,GK,Goalkeeper,94.68,1,D,0,0.0,0,0,0,19.0,18.0,0.0,0.0,0,5.0,0,0,10.0,0.0,0.0,0.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,8804,Jonas Hofmann,MID,Right Attacking Midfield,63.45,1,D,0.0,0.0,0.0667,0.2857,2.0,40.0,24.0,2.0,3.0,14.0,5.0,0,0,31.0,3.0,3.0,6.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,10336,Alejandro Grimaldo García,DEF,Left Wing Back,94.68,1,D,0.0,0.0,0.1224,0,4.0,88.0,60.0,3.0,1.0,3.0,2.0,1.0,0,65.0,4.0,5.0,3.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,27133,Odilon Kossonou,DEF,Right Center Back,94.68,1,D,0.0,0.0,0.1043,0.018,1.0,50.0,46.0,12.0,5.0,11.0,5.0,1.0,4.0,46.0,9.0,9.0,13.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,28268,Exequiel Alejandro Palacios,MID,Left Defensive Midfield,78.2,1,D,0.0,0.0,0.1994,0.0369,3.0,80.0,73.0,12.0,13.0,17.0,11.0,2.0,4.0,72.0,1.0,4.0,13.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,30606,Edmond Fayçal Tapsoba,DEF,Left Center Back,94.68,1,D,0,0.0,0,0,0,84.0,82.0,20.0,6.0,7.0,10.0,1.0,1.0,75.0,3.0,3.0,20.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,32289,Victor Okoh Boniface,FWD,Center Forward,94.68,1,D,1.0,0.0,1.085,0.0871,3.0,26.0,21.0,1.0,1.0,16.0,3.0,0,2.0,30.0,3.0,2.0,2.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,32712,Jeremie Frimpong,DEF,Right Wing Back,94.68,1,D,0.0,0.0,0.0768,0.0182,2.0,48.0,34.0,3.0,2.0,9.0,3.0,2.0,1.0,43.0,6.0,1.0,4.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,33401,Amine Adli,MID,Right Attacking Midfield,31.23,0,D,0,0.0,0,0.0812,0,25.0,19.0,2.0,2.0,1.0,1.0,0,0,19.0,0.0,0.0,3.0
3895158,2023-12-03,Bundesliga,Bayer Leverkusen,Borussia Dortmund,40724,Florian Wirtz,MID,Left Attacking Midfield,94.68,1,D,0.0,0.0,0.0709,0.166,2.0,100.0,82.0,11.0,1.0,27.0,11.0,2.0,1.0,82.0,6.0,8.0,13.0
3895167,2023-12-10,Bundesliga,Bayer Leverkusen,VfB Stuttgart,3500,Granit Xhaka,MID,Right Defensive Midfield,95.13,1,D,0.0,0.0,0.0477,0.0734,1.0,71.0,65.0,8.0,5.0,12.0,7.0,1.0,3.0,65.0,0.0,4.0,10.0
3895167,2023-12-10,Bundesliga,Bayer Leverkusen,VfB Stuttgart,7044,Patrik Schick,FWD,Center Forward,22.45,0,D,0.0,0.0,0.0439,0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0,0,2.0,0.0,0.0,0.0
